transaction_id,date,product_sku,product_category,quantity,unit_price,discount_pct,net_revenue,customer_id,region,state,channel,return_flag,stock_constrained,year,month,year_month,day_of_week,gross_revenue
TXN-0077817,2025-07-12,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,1,713.42,0.0223,697.51,RET-47916,West,Gujarat,online,False,False,2025,7,2025-07,Saturday,713.42
TXN-0077818,2025-07-12,DRINKO-250ML-LITCHI-COCONUT,Beverages,2,503.74,0.0769,930.0,RET-03318,West,Rajasthan,online,False,False,2025,7,2025-07,Saturday,1007.48
TXN-0077819,2025-07-12,CHOKI-CHOKI-XL,Confectionery,2,287.5,0.0195,563.79,RET-02891,North,Haryana,offline,False,False,2025,7,2025-07,Saturday,575.0
TXN-0077820,2025-07-12,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,2,556.47,0.0231,1087.23,RET-47917,North,Haryana,online,False,False,2025,7,2025-07,Saturday,1112.94
TXN-0077821,2025-07-12,LITCHI-DRINK-150ML-72PCS,Beverages,8,440.84,0.0254,3437.14,RET-47918,West,Rajasthan,offline,False,False,2025,7,2025-07,Saturday,3526.72
TXN-0077822,2025-07-12,CHOKI-CHOKI-XL-6PCS,Confectionery,1,433.53,0.0148,427.11,RET-47919,West,Gujarat,offline,False,False,2025,7,2025-07,Saturday,433.53
TXN-0077823,2025-07-12,FROOTO-MANGO-500ML-24PCS,Beverages,5,656.2,0.0132,3237.69,RET-47920,North,Punjab,online,False,False,2025,7,2025-07,Saturday,3281.0
TXN-0077824,2025-07-12,LITCHI-DRINK-150ML-72PCS,Beverages,2,523.01,0.0293,1015.37,RET-47921,North,Haryana,offline,True,False,2025,7,2025-07,Saturday,1046.02
TXN-0077825,2025-07-12,MAGIC-CUP-100PCS-9JARBOX,Confectionery,5,635.99,0.0328,3075.65,RET-01584,West,Rajasthan,offline,False,False,2025,7,2025-07,Saturday,3179.95
TXN-0077826,2025-07-12,GARLIC-TOAST-200GM-28PCS,Bakery & Biscuits,3,625.96,0.0169,1846.14,RET-47922,West,Gujarat,offline,True,False,2025,7,2025-07,Saturday,1877.88
TXN-0077827,2025-07-12,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,3,578.92,0.0645,1624.74,RET-47923,South,Andhra Pradesh,offline,False,False,2025,7,2025-07,Saturday,1736.7599999999998
TXN-0077828,2025-07-12,DRINKO-250ML-LITCHI-COCONUT,Beverages,2,523.91,0.0038,1043.84,RET-47924,West,Maharashtra,offline,True,False,2025,7,2025-07,Saturday,1047.82
TXN-0077829,2025-07-12,SHAN-PULAU-BIRYANI,Spice Mixes,5,1880.32,0.0432,8995.45,RET-04679,South,Karnataka,offline,True,False,2025,7,2025-07,Saturday,9401.6
TXN-0077830,2025-07-12,FROOTO-MANGO-500ML-24PCS,Beverages,3,606.52,0.0166,1789.36,RET-03025,West,Goa,offline,False,False,2025,7,2025-07,Saturday,1819.56
TXN-0077831,2025-07-12,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,10,621.24,0.0765,5737.15,RET-00136,East,Odisha,online,False,False,2025,7,2025-07,Saturday,6212.4
TXN-0077832,2025-07-12,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,38,717.2,0.0021,27196.37,RET-03879,East,Bihar,online,False,False,2025,7,2025-07,Saturday,27253.600000000002
TXN-0077833,2025-07-12,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,40,348.42,0.0216,13635.77,RET-00769,South,Karnataka,online,False,False,2025,7,2025-07,Saturday,13936.800000000001
TXN-0077834,2025-07-12,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,3,814.89,0.0068,2428.05,RET-03016,East,Odisha,offline,False,False,2025,7,2025-07,Saturday,2444.67
TXN-0077835,2025-07-12,CHOCOBEAN-TUBE-35GM-10X12,Confectionery,5,505.08,0.0511,2396.35,RET-47925,East,West Bengal,offline,True,False,2025,7,2025-07,Saturday,2525.4
TXN-0077836,2025-07-12,LITCHI-DRINK-250ML-48PCS,Beverages,3,674.63,0.0093,2005.07,RET-02756,West,Maharashtra,offline,False,False,2025,7,2025-07,Saturday,2023.8899999999999
TXN-0077837,2025-07-12,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,6,726.68,0.0321,4220.12,RET-03995,West,Goa,offline,False,False,2025,7,2025-07,Saturday,4360.08
TXN-0077838,2025-07-12,KOPIKO-PKT-47MRP,Confectionery,2,476.03,0.065,890.18,RET-02191,North,Punjab,online,False,False,2025,7,2025-07,Saturday,952.06
TXN-0077839,2025-07-12,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,3,629.41,0.002,1884.45,RET-47926,North-East,Manipur,online,False,False,2025,7,2025-07,Saturday,1888.23
TXN-0077840,2025-07-12,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,2,719.09,0.0249,1402.37,RET-01777,West,Goa,offline,True,False,2025,7,2025-07,Saturday,1438.18
TXN-0077841,2025-07-12,DRINKO-250ML-LITCHI-COCONUT,Beverages,2,469.83,0.0425,899.72,RET-47927,South,Tamil Nadu,offline,False,False,2025,7,2025-07,Saturday,939.66
TXN-0077842,2025-07-12,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,1,646.73,0.0484,615.43,RET-00343,South,Andhra Pradesh,online,False,False,2025,7,2025-07,Saturday,646.73
TXN-0077843,2025-07-13,KOPIKO-PKT-47MRP,Confectionery,4,561.09,0.0003,2243.69,RET-03379,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,2244.36
TXN-0077844,2025-07-13,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,2,1054.97,0.0199,2067.95,RET-47928,East,Bihar,online,False,False,2025,7,2025-07,Sunday,2109.94
TXN-0077845,2025-07-13,MAGIC-CUP-100PCS-9JARBOX,Confectionery,2,572.84,0.0703,1065.14,RET-02119,South,Telangana,offline,False,False,2025,7,2025-07,Sunday,1145.68
TXN-0077846,2025-07-13,POTATA-BBQ-75GM-48PCS,Bakery & Biscuits,6,529.27,0.0172,3121.0,RET-00584,Central,Madhya Pradesh,offline,False,False,2025,7,2025-07,Sunday,3175.62
TXN-0077847,2025-07-13,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,47,807.58,0.0445,36267.21,RET-47929,North,Delhi,offline,False,False,2025,7,2025-07,Sunday,37956.26
TXN-0077848,2025-07-13,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,2,862.41,0.0237,1683.94,RET-47930,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,1724.82
TXN-0077849,2025-07-13,PRAN-MANGO-FRUIT-500ML-24PCS,Beverages,7,800.36,0.0013,5595.24,RET-47931,South,Kerala,offline,False,False,2025,7,2025-07,Sunday,5602.52
TXN-0077850,2025-07-13,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,6,851.97,0.0318,4949.26,RET-47932,West,Goa,offline,False,False,2025,7,2025-07,Sunday,5111.82
TXN-0077851,2025-07-13,CHOKI-ROLLZ-JAR,Confectionery,5,729.85,0.0112,3608.38,RET-03407,North-East,Meghalaya,offline,False,False,2025,7,2025-07,Sunday,3649.25
TXN-0077852,2025-07-13,ICE-POP-ASSORTED-50ML-28X12,Beverages,4,373.54,0.001,1492.67,RET-02844,West,Goa,online,False,False,2025,7,2025-07,Sunday,1494.16
TXN-0077853,2025-07-13,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,2,426.82,0.0031,850.99,RET-47933,South,Telangana,offline,False,False,2025,7,2025-07,Sunday,853.64
TXN-0077854,2025-07-13,MR-NOODLES-60GM-SUPER-SPICY-48PCS,Culinary,43,757.13,0.0276,31658.03,RET-01834,South,Karnataka,online,False,False,2025,7,2025-07,Sunday,32556.59
TXN-0077855,2025-07-13,SHAN-ACHAR-GOSHT,Spice Mixes,18,1838.82,0.0884,30172.83,RET-47934,North,Haryana,offline,False,False,2025,7,2025-07,Sunday,33098.76
TXN-0077856,2025-07-13,KOPIKO-JAR-12PCS,Confectionery,12,1561.83,0.0266,18243.42,RET-47935,North,Uttar Pradesh,online,False,False,2025,7,2025-07,Sunday,18741.96
TXN-0077857,2025-07-13,SHAN-SPECIAL-BOMBAY-BIRYANI,Spice Mixes,1,1813.0,0.0183,1779.82,RET-47936,West,Goa,offline,False,False,2025,7,2025-07,Sunday,1813.0
TXN-0077858,2025-07-13,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,4,436.8,0.0054,1737.77,RET-03949,West,Rajasthan,offline,False,False,2025,7,2025-07,Sunday,1747.2
TXN-0077859,2025-07-13,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,2,668.65,0.0253,1303.47,RET-47937,West,Maharashtra,offline,False,False,2025,7,2025-07,Sunday,1337.3
TXN-0077860,2025-07-13,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,1,421.7,0.1087,375.86,RET-47938,North,Delhi,offline,False,False,2025,7,2025-07,Sunday,421.7
TXN-0077861,2025-07-13,LITCHI-DRINK-150ML-72PCS,Beverages,18,472.4,0.0288,8258.31,RET-04421,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,8503.199999999999
TXN-0077862,2025-07-13,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,850.49,0.106,1520.68,RET-03565,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,1700.98
TXN-0077863,2025-07-13,DRINKO-250ML-LITCHI-COCONUT,Beverages,3,439.41,0.0115,1303.07,RET-47939,West,Maharashtra,online,False,False,2025,7,2025-07,Sunday,1318.23
TXN-0077864,2025-07-13,LITCHI-DRINK-150ML-72PCS,Beverages,2,500.53,0.0231,977.94,RET-01289,Central,Madhya Pradesh,offline,False,False,2025,7,2025-07,Sunday,1001.06
TXN-0077865,2025-07-13,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,2,533.49,0.0167,1049.16,RET-03326,South,Andhra Pradesh,offline,False,False,2025,7,2025-07,Sunday,1066.98
TXN-0077866,2025-07-13,FROOTO-MANGO-250ML-48PCS,Beverages,2,502.79,0.0142,991.3,RET-47940,South,Kerala,offline,False,False,2025,7,2025-07,Sunday,1005.58
TXN-0077867,2025-07-13,POTATA-BBQ-25GM-96PCS,Bakery & Biscuits,3,508.91,0.0169,1500.93,RET-47941,West,Rajasthan,offline,False,False,2025,7,2025-07,Sunday,1526.73
TXN-0077868,2025-07-13,CHOKI-ROLLZ-JAR,Confectionery,2,630.18,0.0095,1248.39,RET-04642,South,Tamil Nadu,online,False,False,2025,7,2025-07,Sunday,1260.36
TXN-0077869,2025-07-13,LITCHI-DRINK-250ML-48PCS,Beverages,2,677.66,0.0015,1353.29,RET-01432,South,Karnataka,offline,False,False,2025,7,2025-07,Sunday,1355.32
TXN-0077870,2025-07-13,DRINKO-250ML-LITCHI-COCONUT,Beverages,1,428.48,0.0331,414.3,RET-47942,North-East,Manipur,online,False,False,2025,7,2025-07,Sunday,428.48
TXN-0077871,2025-07-13,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,2,795.13,0.0101,1574.2,RET-04320,North,Uttar Pradesh,offline,False,False,2025,7,2025-07,Sunday,1590.26
TXN-0077872,2025-07-13,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,8,1075.44,0.0174,8453.82,RET-03867,East,Bihar,online,False,False,2025,7,2025-07,Sunday,8603.52
TXN-0077873,2025-07-13,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,3,449.7,0.0328,1304.85,RET-04709,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,1349.1
TXN-0077874,2025-07-13,CHOKI-CHOKI-STANDARD,Confectionery,39,284.1,0.059,10426.19,RET-01037,East,Odisha,offline,False,False,2025,7,2025-07,Sunday,11079.900000000001
TXN-0077875,2025-07-13,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,14,721.05,0.036,9731.29,RET-47943,East,Jharkhand,offline,False,False,2025,7,2025-07,Sunday,10094.699999999999
TXN-0077876,2025-07-13,POTATA-CHEESE-25GM-96PCS,Bakery & Biscuits,2,533.55,0.018,1047.89,RET-47944,Central,Madhya Pradesh,offline,False,False,2025,7,2025-07,Sunday,1067.1
TXN-0077877,2025-07-13,DRINKO-330ML-MANGO-COCONUT,Beverages,31,597.93,0.0142,18272.62,RET-47945,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,18535.829999999998
TXN-0077878,2025-07-13,LITCHI-DRINK-150ML-72PCS,Beverages,3,578.4,0.0024,1731.04,RET-02590,South,Telangana,offline,False,False,2025,7,2025-07,Sunday,1735.1999999999998
TXN-0077879,2025-07-13,CHOKI-CHOKI-XL,Confectionery,1,320.68,0.0222,313.56,RET-47946,South,Andhra Pradesh,offline,False,False,2025,7,2025-07,Sunday,320.68
TXN-0077880,2025-07-13,MR-TOM-CANDY-4GM-12JAR,Confectionery,3,493.41,0.0407,1419.98,RET-47947,West,Goa,offline,False,False,2025,7,2025-07,Sunday,1480.23
TXN-0077881,2025-07-13,SHAN-PUNJABI-YAKHNI-PILAU,Spice Mixes,50,2153.52,0.0216,105350.2,RET-47948,South,Kerala,online,False,False,2025,7,2025-07,Sunday,107676.0
TXN-0077882,2025-07-13,DRINKO-330ML-PINEAPPLE,Beverages,35,639.61,0.0121,22115.48,RET-47949,East,West Bengal,offline,False,False,2025,7,2025-07,Sunday,22386.350000000002
TXN-0077883,2025-07-13,MR-NOODLES-60GM-SUPER-SPICY-48PCS,Culinary,5,858.93,0.018,4217.35,RET-47950,South,Tamil Nadu,online,False,False,2025,7,2025-07,Sunday,4294.65
TXN-0077884,2025-07-13,PUDDING-35GM-MANGO-9JAR,Confectionery,2,841.91,0.0331,1628.09,RET-47951,North,Uttar Pradesh,offline,False,False,2025,7,2025-07,Sunday,1683.82
TXN-0077885,2025-07-13,ICE-POP-ASSORTED-50ML-28X12,Beverages,5,330.68,0.0085,1639.35,RET-00118,North-East,Assam,online,False,False,2025,7,2025-07,Sunday,1653.4
TXN-0077886,2025-07-13,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,3,811.51,0.0099,2410.43,RET-00174,West,Goa,offline,False,False,2025,7,2025-07,Sunday,2434.5299999999997
TXN-0077887,2025-07-13,DOUBLE-DOZER-CAN-250ML-24PCS,Beverages,2,989.5,0.0815,1817.71,RET-03501,North,Delhi,offline,False,False,2025,7,2025-07,Sunday,1979.0
TXN-0077888,2025-07-13,CHOKI-CHOKI-STANDARD,Confectionery,6,261.44,0.0331,1516.72,RET-47952,South,Andhra Pradesh,offline,False,False,2025,7,2025-07,Sunday,1568.6399999999999
TXN-0077889,2025-07-13,LITCHI-DRINK-150ML-72PCS,Beverages,2,475.97,0.0157,936.99,RET-47953,West,Gujarat,offline,False,False,2025,7,2025-07,Sunday,951.94
TXN-0077890,2025-07-13,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,45,1069.65,0.0755,44500.11,RET-47954,West,Gujarat,offline,False,False,2025,7,2025-07,Sunday,48134.25000000001
TXN-0077891,2025-07-13,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,29,588.98,0.0055,16986.48,RET-02419,East,Odisha,offline,False,False,2025,7,2025-07,Sunday,17080.420000000002
TXN-0077892,2025-07-13,CHOCO-BEAN-PETJAR-DOGGY-20X6,Confectionery,1,1054.49,0.0187,1034.77,RET-03596,East,West Bengal,online,False,False,2025,7,2025-07,Sunday,1054.49
TXN-0077893,2025-07-13,FROOTO-MANGO-250ML-48PCS,Beverages,2,517.46,0.013,1021.47,RET-01836,South,Karnataka,offline,False,False,2025,7,2025-07,Sunday,1034.92
TXN-0077894,2025-07-13,KOPIKO-100PCS-BAG,Confectionery,3,305.48,0.0138,903.79,RET-03254,East,Bihar,online,False,False,2025,7,2025-07,Sunday,916.44
TXN-0077895,2025-07-13,DRINKO-330ML-STRAWBERRY,Beverages,2,577.42,0.0041,1150.11,RET-03973,West,Goa,online,False,False,2025,7,2025-07,Sunday,1154.84
TXN-0077896,2025-07-13,CHOKI-CHOKI-XL-6PCS,Confectionery,11,504.62,0.0326,5369.86,RET-47955,South,Andhra Pradesh,online,False,False,2025,7,2025-07,Sunday,5550.82
TXN-0077897,2025-07-13,LITCHI-DRINK-250ML-48PCS,Beverages,8,583.2,0.0189,4577.42,RET-47956,West,Maharashtra,offline,False,False,2025,7,2025-07,Sunday,4665.6
TXN-0077898,2025-07-13,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,5,492.26,0.0332,2379.58,RET-01350,West,Rajasthan,online,False,False,2025,7,2025-07,Sunday,2461.3
TXN-0077899,2025-07-13,CHOKI-ROLLZ-JAR,Confectionery,4,694.21,0.0424,2659.1,RET-47957,East,Jharkhand,offline,False,False,2025,7,2025-07,Sunday,2776.84
TXN-0077900,2025-07-13,FROOTO-MANGO-500ML-24PCS,Beverages,16,671.3,0.0241,10481.95,RET-00224,West,Gujarat,offline,False,False,2025,7,2025-07,Sunday,10740.8
TXN-0077901,2025-07-13,JAM-O-JAM-BLUEBERRY,Confectionery,16,262.24,0.0581,3952.06,RET-47958,West,Gujarat,online,False,False,2025,7,2025-07,Sunday,4195.84
TXN-0077902,2025-07-13,LITCHI-DRINK-250ML-48PCS,Beverages,2,556.34,0.0016,1110.9,RET-47959,South,Tamil Nadu,offline,False,False,2025,7,2025-07,Sunday,1112.68
TXN-0077903,2025-07-13,CHOCO-BEAN-PETJAR-FEDER-20X6,Confectionery,2,1153.04,0.0164,2268.26,RET-00297,Central,Madhya Pradesh,offline,False,False,2025,7,2025-07,Sunday,2306.08
TXN-0077904,2025-07-13,MALKIST-CHOCOLATE-25MRP-48PCS,Bakery & Biscuits,35,605.0,0.0299,20541.87,RET-47960,West,Maharashtra,online,False,False,2025,7,2025-07,Sunday,21175.0
TXN-0077905,2025-07-13,KOPIKO-100PCS-BAG,Confectionery,6,210.97,0.0368,1219.24,RET-47961,West,Maharashtra,offline,False,False,2025,7,2025-07,Sunday,1265.82
TXN-0077906,2025-07-13,MR-NOODLES-60GM-SUPER-SPICY-48PCS,Culinary,3,851.18,0.0295,2478.21,RET-47962,North,Punjab,offline,False,False,2025,7,2025-07,Sunday,2553.54
TXN-0077907,2025-07-13,SHAN-BUTTER-CHICKEN,Spice Mixes,2,1819.64,0.0619,3414.01,RET-03365,West,Goa,offline,False,False,2025,7,2025-07,Sunday,3639.28
TXN-0077908,2025-07-13,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,3,623.39,0.0067,1857.64,RET-47963,South,Telangana,online,False,False,2025,7,2025-07,Sunday,1870.17
TXN-0077909,2025-07-13,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,3,551.71,0.0138,1632.29,RET-01606,West,Goa,offline,False,False,2025,7,2025-07,Sunday,1655.13
TXN-0077910,2025-07-13,POTATA-BISCUIT-25GM-96PCS,Bakery & Biscuits,2,442.57,0.0809,813.53,RET-03527,South,Telangana,online,False,False,2025,7,2025-07,Sunday,885.14
TXN-0077911,2025-07-13,LITCHI-DRINK-150ML-72PCS,Beverages,3,533.46,0.018,1571.57,RET-47964,West,Goa,offline,True,False,2025,7,2025-07,Sunday,1600.38
TXN-0077912,2025-07-13,DRINKO-250ML-LITCHI-COCONUT,Beverages,5,427.09,0.0179,2097.23,RET-47965,West,Gujarat,offline,False,False,2025,7,2025-07,Sunday,2135.45
TXN-0077913,2025-07-13,PRAN-MANGO-BASIL-250ML-24PCS,Beverages,3,513.66,0.0182,1512.93,RET-01671,East,Jharkhand,offline,False,False,2025,7,2025-07,Sunday,1540.98
TXN-0077914,2025-07-13,ICE-POP-ASSORTED-50ML-28X12,Beverages,32,400.53,0.0473,12210.72,RET-02487,East,Bihar,offline,False,False,2025,7,2025-07,Sunday,12816.96
TXN-0077915,2025-07-13,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,2,494.06,0.0297,958.77,RET-47966,East,Odisha,online,False,False,2025,7,2025-07,Sunday,988.12
TXN-0077916,2025-07-13,ICE-POP-ASSORTED-50ML-28X12,Beverages,24,330.58,0.0864,7248.43,RET-03696,Central,Chhattisgarh,offline,True,False,2025,7,2025-07,Sunday,7933.92
TXN-0077917,2025-07-13,MAGIC-CUP-100PCS-9JARBOX,Confectionery,2,621.05,0.0034,1237.88,RET-47967,South,Kerala,offline,False,False,2025,7,2025-07,Sunday,1242.1
TXN-0077918,2025-07-13,LITCHI-DRINK-250ML-48PCS,Beverages,3,620.43,0.0466,1774.55,RET-47968,West,Goa,offline,False,False,2025,7,2025-07,Sunday,1861.29
TXN-0077919,2025-07-13,POTATA-BISCUIT-12.5GM-144PCS,Bakery & Biscuits,3,427.88,0.0152,1264.13,RET-47969,North,Haryana,offline,False,False,2025,7,2025-07,Sunday,1283.6399999999999
TXN-0077920,2025-07-13,CHOKI-CHOKI-XL-6PCS,Confectionery,19,485.85,0.0322,8933.91,RET-47970,East,Jharkhand,offline,False,False,2025,7,2025-07,Sunday,9231.15
TXN-0077921,2025-07-13,FROOTO-MANGO-250ML-48PCS,Beverages,2,590.0,0.0089,1169.5,RET-47971,West,Rajasthan,offline,False,False,2025,7,2025-07,Sunday,1180.0
TXN-0077922,2025-07-13,SHAN-BIRYANI,Spice Mixes,3,2085.15,0.0206,6126.59,RET-03857,South,Telangana,offline,False,False,2025,7,2025-07,Sunday,6255.450000000001
TXN-0077923,2025-07-13,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,2,572.43,0.0201,1121.85,RET-47972,North,Uttar Pradesh,offline,False,False,2025,7,2025-07,Sunday,1144.86
TXN-0077924,2025-07-13,MR-NOODLES-50GM-CHICKEN-MASALA-60PCS,Culinary,5,626.07,0.0542,2960.69,RET-47973,North,Haryana,offline,False,False,2025,7,2025-07,Sunday,3130.3500000000004
TXN-0077925,2025-07-13,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,4,792.71,0.0367,3054.47,RET-47974,South,Karnataka,online,False,False,2025,7,2025-07,Sunday,3170.84
TXN-0077926,2025-07-13,LITCHI-DRINK-250ML-48PCS,Beverages,2,637.75,0.0542,1206.37,RET-47975,West,Goa,offline,False,False,2025,7,2025-07,Sunday,1275.5
TXN-0077927,2025-07-13,FROOTO-MANGO-250ML-48PCS,Beverages,1,521.86,0.0027,520.45,RET-47976,South,Andhra Pradesh,online,False,False,2025,7,2025-07,Sunday,521.86
TXN-0077928,2025-07-13,DRINKO-250ML-MANGO-COCONUT,Beverages,42,407.82,0.011,16940.03,RET-47977,West,Gujarat,offline,False,False,2025,7,2025-07,Sunday,17128.44
TXN-0077929,2025-07-13,FROOTO-MANGO-250ML-48PCS,Beverages,1,578.3,0.0184,567.66,RET-00275,West,Goa,offline,False,False,2025,7,2025-07,Sunday,578.3
TXN-0077930,2025-07-13,MALKIST-CHEESE-45RS-48PCS,Bakery & Biscuits,7,1185.9,0.0638,7771.68,RET-02426,East,West Bengal,offline,False,False,2025,7,2025-07,Sunday,8301.300000000001
TXN-0077931,2025-07-13,POTATA-BBQ-25GM-96PCS,Bakery & Biscuits,8,507.87,0.0347,3921.98,RET-47978,East,Odisha,offline,False,False,2025,7,2025-07,Sunday,4062.96
TXN-0077932,2025-07-13,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,8,703.66,0.0608,5287.02,RET-47979,West,Goa,offline,False,False,2025,7,2025-07,Sunday,5629.28
TXN-0077933,2025-07-13,FROOTO-MANGO-500ML-24PCS,Beverages,3,630.42,0.0251,1843.79,RET-03228,West,Rajasthan,offline,False,False,2025,7,2025-07,Sunday,1891.2599999999998
TXN-0077934,2025-07-13,POTATA-CREAM-ONION-75GM-48PCS,Bakery & Biscuits,2,545.93,0.0321,1056.81,RET-00834,North,Delhi,offline,False,False,2025,7,2025-07,Sunday,1091.86
TXN-0077935,2025-07-13,CUP-NOODLES-40GM-CHICKEN-48PCS,Culinary,5,840.19,0.0401,4032.49,RET-47980,North,Uttar Pradesh,offline,False,False,2025,7,2025-07,Sunday,4200.950000000001
TXN-0077936,2025-07-13,PRAN-ORANGE-BASIL-250ML-24PCS,Beverages,1,576.09,0.0106,569.98,RET-47981,North,Haryana,offline,False,False,2025,7,2025-07,Sunday,576.09
TXN-0077937,2025-07-13,LITCHI-DRINK-150ML-72PCS,Beverages,20,524.15,0.0002,10480.9,RET-47982,North,Delhi,offline,False,False,2025,7,2025-07,Sunday,10483.0
TXN-0077938,2025-07-13,FROOTO-MANGO-250ML-48PCS,Beverages,29,572.47,0.0105,16427.31,RET-47983,South,Telangana,online,False,False,2025,7,2025-07,Sunday,16601.63
TXN-0077939,2025-07-13,KOPIKO-BUCKET,Confectionery,4,907.18,0.0169,3567.39,RET-47984,Central,Chhattisgarh,offline,False,False,2025,7,2025-07,Sunday,3628.72
TXN-0077940,2025-07-13,POTATA-BBQ-25GM-96PCS,Bakery & Biscuits,6,461.1,0.0403,2655.11,RET-47985,West,Rajasthan,offline,False,False,2025,7,2025-07,Sunday,2766.6000000000004
TXN-0077941,2025-07-13,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,6,768.17,0.0427,4412.21,RET-47986,West,Gujarat,offline,False,False,2025,7,2025-07,Sunday,4609.0199999999995
TXN-0077942,2025-07-13,POTATA-BISCUIT-75GM-48PCS,Bakery & Biscuits,3,580.13,0.0544,1645.71,RET-03897,West,Rajasthan,offline,False,False,2025,7,2025-07,Sunday,1740.3899999999999
TXN-0077943,2025-07-13,SHAN-TANDOORI-MASALA,Spice Mixes,15,1926.96,0.0023,28837.92,RET-47987,South,Telangana,offline,False,False,2025,7,2025-07,Sunday,28904.4
TXN-0077944,2025-07-14,MR-NOODLES-60GM-KOREAN-SPICY-48PCS,Culinary,41,736.2,0.0606,28355.04,RET-47988,West,Goa,offline,True,False,2025,7,2025-07,Monday,30184.2
TXN-0077945,2025-07-14,FAMILY-TOAST-200GM-28PCS,Bakery & Biscuits,8,643.55,0.0468,4907.45,RET-47989,North,Delhi,offline,False,False,2025,7,2025-07,Monday,5148.4
TXN-0077946,2025-07-14,LITCHI-DRINK-150ML-72PCS,Beverages,1,500.63,0.0054,497.93,RET-02541,West,Gujarat,offline,False,False,2025,7,2025-07,Monday,500.63
TXN-0077947,2025-07-14,CUP-NOODLES-40GM-CURRY-48PCS,Culinary,42,820.35,0.1161,30454.51,RET-47990,North,Delhi,online,False,False,2025,7,2025-07,Monday,34454.700000000004
TXN-0077948,2025-07-14,PRAN-FAZLEE-MANGO-500ML-24PCS,Beverages,1,790.35,0.0342,763.32,RET-47991,East,Bihar,offline,False,False,2025,7,2025-07,Monday,790.35
TXN-0077949,2025-07-14,FROOTO-MANGO-500ML-24PCS,Beverages,4,719.2,0.0028,2868.74,RET-47992,West,Goa,offline,False,False,2025,7,2025-07,Monday,2876.8
TXN-0077950,2025-07-14,POTATA-CHEESE-75GM-48PCS,Bakery & Biscuits,2,485.0,0.0327,938.28,RET-47993,East,Odisha,offline,False,False,2025,7,2025-07,Monday,970.0
TXN-0077951,2025-07-14,SHAN-BUTTER-CHICKEN,Spice Mixes,2,2077.37,0.0064,4128.15,RET-02096,East,West Bengal,offline,False,False,2025,7,2025-07,Monday,4154.74
TXN-0077952,2025-07-14,CHOKI-STIX-6PCS,Confectionery,3,383.33,0.0483,1094.45,RET-47994,North,Haryana,offline,False,False,2025,7,2025-07,Monday,1149.99
TXN-0077953,2025-07-14,PRAN-DRY-CAKE-100GM-24PCS,Bakery & Biscuits,1,501.97,0.0618,470.95,RET-47995,West,Maharashtra,offline,False,False,2025,7,2025-07,Monday,501.97
TXN-0077954,2025-07-14,FROOTO-MANGO-500ML-24PCS,Beverages,1,741.61,0.0084,735.38,RET-04257,North,Punjab,offline,False,False,2025,7,2025-07,Monday,741.61
